seed,city,phase,policy_mode,n_episodes,throughput_mean,throughput_std,accept_rate_mean,accept_rate_std,latency_mean_mean,latency_mean_std,utilisation_mean,utilisation_std,actor_loss_mean,critic_loss_mean,entropy_mean
42,Tokyo_Small,eval,TamAlwaysAccept,5,0.5053,0.1064,0.9387,0.0217,897.9627,85.2817,0.3887,0.0711,1.0003,0.0002,266.7152,19.6624,637.7050,109.6417,1191.8978,109.5447,0.8758,0.0648,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,MAPPO,5,0.4839,0.0908,0.9557,0.0325,831.0248,141.3642,0.1229,0.0505,1.0002,0.0001,263.0482,47.6147,553.7689,131.1244,1185.9937,159.5360,0.9015,0.0716,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,FaithfulMAPPER,5,0.5414,0.0304,0.9515,0.0220,786.0497,145.3713,0.2005,0.0356,1.0002,0.0002,264.9078,35.6827,519.7877,115.4982,1107.4077,128.8904,0.8422,0.0758,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,Hybrid,5,0.4470,0.0657,0.9211,0.0364,872.3400,83.4213,0.2086,0.0401,1.0002,0.0002,267.9604,33.7558,587.2350,53.3862,1127.0524,108.1409,0.8467,0.0635,0.1396,0.0000,0.0000
42,Tokyo_Small,stress,TamAlwaysAccept,5,0.5218,0.0772,0.9492,0.0351,757.4453,20.1021,0.2646,0.0379,1.0002,0.0001,257.2905,22.4170,506.8259,11.5506,1198.1356,125.3046,0.9220,0.0571,0.0000,0.0000,0.0000
42,NewYork,generalize,MAPPO,5,0.1593,0.0828,0.7024,0.0901,1537.5422,348.9666,0.3138,0.0955,1.0000,0.0000,661.6312,143.2561,1183.9277,147.9961,3187.2861,788.8569,0.9031,0.1193,0.0000,0.0000,0.0000
42,NewYork,generalize,FaithfulMAPPER,5,0.2865,0.0947,0.8402,0.0634,1508.2969,107.4723,0.3635,0.0635,1.0000,0.0000,561.9680,122.9924,1046.9369,187.2296,3406.8972,350.3628,0.9983,0.0033,0.0000,0.0000,0.0000
42,NewYork,generalize,Hybrid,5,0.3434,0.1006,0.8364,0.0287,1483.8079,83.4621,0.3597,0.0111,1.0000,0.0000,525.0841,46.4474,1038.2992,110.0501,2841.1748,218.0877,1.0000,0.0000,0.2795,0.0000,0.0000
42,NewYork,generalize,TamAlwaysAccept,5,0.4568,0.0348,0.8446,0.0763,1362.1680,97.3289,0.3420,0.0848,1.0000,0.0000,544.9892,54.5427,898.6957,110.9599,2799.2925,221.9399,0.9795,0.0306,0.0000,0.0000,0.0000
42,Paris,generalize,MAPPO,5,0.4692,0.0910,0.9164,0.0402,1166.6440,135.4042,0.3736,0.1015,1.0000,0.0000,432.9352,61.8554,814.1195,70.8893,2169.6006,290.9150,0.9881,0.0124,0.0000,0.0000,0.0000
42,Paris,generalize,FaithfulMAPPER,5,0.4725,0.1036,0.8999,0.0224,1075.6199,91.7284,0.4377,0.0877,1.0001,0.0001,438.5274,66.5584,749.2562,47.6772,2075.3735,286.6209,0.9505,0.0589,0.0000,0.0000,0.0000
42,Paris,generalize,Hybrid,5,0.4789,0.1070,0.9049,0.0404,1249.7991,104.8085,0.2865,0.0904,1.0002,0.0002,417.3202,32.5223,873.2874,149.2275,1969.7395,277.5548,0.9251,0.0508,0.1497,0.0000,0.0000
42,Paris,generalize,TamAlwaysAccept,5,0.4900,0.0494,0.8734,0.0412,1233.8940,82.3838,0.3405,0.0664,1.0000,0.0000,455.4143,37.8445,826.2748,90.4049,2295.4807,287.7075,0.9795,0.0368,0.0000,0.0000,0.0000
42,London,generalize,MAPPO,5,0.1839,0.0225,0.8932,0.0193,1525.8833,65.9910,0.2599,0.0590,1.0000,0.0000,572.9738,99.5829,1120.0992,143.9839,3110.0771,312.4316,0.9590,0.0820,0.0000,0.0000,0.0000
42,London,generalize,FaithfulMAPPER,5,0.3873,0.0935,0.8908,0.0420,1485.7727,178.4263,0.3896,0.0368,1.0000,0.0000,544.7055,83.5896,1014.3311,135.4843,2887.6953,239.0547,0.9866,0.0268,0.0000,0.0000,0.0000
42,London,generalize,Hybrid,5,0.3154,0.0683,0.9442,0.0379,1595.1559,295.8402,0.3129,0.0820,1.0000,0.0000,665.3016,157.2103,1052.2804,152.2909,3222.7058,723.5870,0.9422,0.0486,0.2864,0.0000,0.0000
42,London,generalize,TamAlwaysAccept,5,0.4409,0.0563,0.9139,0.0573,1460.4524,138.9375,0.3796,0.0744,1.0000,0.0000,558.2070,85.8173,1033.7532,100.2148,3046.7017,139.4156,0.9873,0.0254,0.0000,0.0000,0.0000
42,Tokyo_Small,eval,MAPPO,5,0.4723,0.0807,0.9410,0.0373,817.5812,81.6568,0.4574,0.0936,1.0004,0.0002,256.5778,21.1012,579.6852,87.1889,1111.8549,108.0398,0.8534,0.1133,0.0000,0.0000,0.0000
42,Tokyo_Small,eval,FaithfulMAPPER,5,0.4453,0.0403,0.8426,0.0394,821.5347,39.3728,0.6059,0.0302,1.0001,0.0001,278.6790,32.4449,517.7259,48.8004,1261.3467,63.0472,0.9051,0.0832,0.0000,0.0000,0.0000
42,Tokyo_Small,eval,Hybrid,5,0.3957,0.0510,0.7450,0.0504,834.0463,125.0747,0.5193,0.0935,1.0002,0.0001,287.0496,25.2419,537.3123,92.0113,1334.7097,139.4019,0.9293,0.0454,0.1067,0.0000,0.0000
42,Tokyo_Small,eval,TamAlwaysAccept,5,0.3823,0.0331,0.6626,0.0487,879.3322,94.0904,0.6135,0.0156,1.0001,0.0001,330.4785,35.5257,550.6396,46.0948,1478.9423,185.4918,0.8940,0.0277,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,MAPPO,5,0.3710,0.0837,0.9557,0.0333,798.7719,137.0936,0.3224,0.0435,1.0004,0.0002,216.7632,20.0318,584.7125,132.3974,1074.8503,124.7812,0.9494,0.0437,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,FaithfulMAPPER,5,0.4711,0.0732,0.8568,0.0727,748.8919,109.4562,0.4950,0.0731,1.0004,0.0004,259.4463,33.7495,471.1270,67.8196,1201.5543,89.1106,0.9163,0.0572,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,Hybrid,5,0.4561,0.0587,0.7930,0.0324,758.6490,88.0304,0.5283,0.0553,1.0003,0.0003,277.7073,33.8999,473.9862,57.2063,1205.4301,55.8373,0.8754,0.0623,0.0719,0.0000,0.0000
42,Kyoto_Small,eval,TamAlwaysAccept,5,0.4316,0.0590,0.6897,0.0580,728.9150,68.9205,0.6237,0.0230,1.0002,0.0001,305.9264,26.7635,442.7012,58.9456,1361.3580,101.7651,0.8909,0.0130,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,MAPPO,5,0.3441,0.1393,0.9202,0.0359,828.3951,126.6558,0.3586,0.0757,1.0003,0.0002,259.1288,37.2474,567.9841,104.3603,1174.8127,142.0184,0.9132,0.0736,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,FaithfulMAPPER,5,0.4514,0.0496,0.7985,0.0397,830.0331,112.4703,0.5138,0.0504,1.0002,0.0002,296.3882,40.8682,529.8955,86.8836,1313.7050,187.2872,0.8880,0.0508,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,Hybrid,5,0.4024,0.0489,0.7260,0.0540,869.0981,36.2297,0.5932,0.0313,1.0002,0.0001,309.8306,33.6315,546.6203,69.2342,1340.1556,178.6733,0.8634,0.0341,0.0943,0.0000,0.0000
42,LosAngeles_Small,eval,TamAlwaysAccept,5,0.3781,0.0342,0.6531,0.0386,821.2546,30.1818,0.5998,0.0562,1.0002,0.0002,305.5928,21.5081,511.5345,25.1547,1426.6018,127.2048,0.9336,0.0501,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,MAPPO,5,0.3191,0.0370,0.6000,0.0688,885.8145,93.5400,0.3625,0.0335,1.0002,0.0002,340.7186,33.4243,550.0643,56.4519,1524.3821,140.1501,0.8966,0.0454,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,FaithfulMAPPER,5,0.3095,0.0394,0.5354,0.0666,835.6447,90.5369,0.3591,0.0224,1.0005,0.0008,343.8598,45.3884,511.8254,57.1414,1548.0635,152.4731,0.9041,0.0315,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,Hybrid,5,0.2962,0.0365,0.5056,0.0758,887.9315,107.2575,0.3818,0.0050,1.0000,0.0000,365.1741,37.1232,551.5746,67.9360,1593.3405,197.0739,0.8722,0.0526,-0.0234,0.0000,0.0000
42,Tokyo_Small,stress,TamAlwaysAccept,5,0.2836,0.0375,0.4694,0.0809,846.7249,98.8036,0.4019,0.0170,1.0001,0.0001,356.4865,41.7278,528.5387,59.8574,1565.3695,180.0735,0.8789,0.0323,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,MAPPO,5,0.3799,0.0459,0.6307,0.0755,830.6034,104.6581,0.3463,0.0373,1.0008,0.0004,314.3141,26.0270,523.0427,56.1626,1354.1677,85.2645,0.8656,0.0680,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,FaithfulMAPPER,5,0.3539,0.0345,0.5634,0.0606,779.3917,44.9365,0.3854,0.0171,1.0003,0.0003,309.1759,21.1739,488.9538,36.7256,1371.0627,71.0374,0.8879,0.0165,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,Hybrid,5,0.3348,0.0489,0.5105,0.1001,799.9427,112.0189,0.3824,0.0145,1.0003,0.0005,318.6920,33.4850,498.1186,74.3621,1450.5404,161.9227,0.9105,0.0357,-0.0472,0.0000,0.0000
42,Kyoto_Small,stress,TamAlwaysAccept,5,0.3267,0.0270,0.4693,0.0633,786.3668,64.1716,0.3875,0.0084,1.0002,0.0002,326.1877,21.2167,481.0817,71.9895,1408.2024,59.7046,0.8662,0.0559,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,MAPPO,5,0.3490,0.0247,0.6156,0.0390,874.3472,124.7125,0.3740,0.0339,1.0002,0.0000,329.5025,26.8239,530.3607,60.0565,1452.0615,196.1683,0.8783,0.0579,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,FaithfulMAPPER,5,0.3602,0.0342,0.5581,0.0477,849.8376,43.5732,0.3873,0.0122,1.0001,0.0001,337.2869,26.5300,517.5026,34.1926,1468.3137,136.2786,0.8704,0.0383,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,Hybrid,5,0.3285,0.0422,0.5057,0.0540,909.9930,73.5690,0.3946,0.0215,1.0001,0.0001,344.8854,24.3427,557.5095,66.5871,1510.9470,114.3769,0.8791,0.0741,-0.0484,0.0000,0.0000
42,LosAngeles_Small,stress,TamAlwaysAccept,5,0.3456,0.0498,0.4755,0.0589,846.7646,53.5774,0.3707,0.0212,1.0000,0.0001,339.7521,30.5724,501.5458,32.5207,1483.9026,169.2073,0.8724,0.0434,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,MAPPO,5,0.1025,0.0479,0.5796,0.2112,1786.5208,116.3449,0.1880,0.1031,1.0000,0.0000,524.3595,105.3581,1351.1995,241.3260,3050.6008,721.2861,0.9766,0.0295,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,FaithfulMAPPER,5,0.1615,0.0367,0.3622,0.0922,1838.8381,193.5802,0.4754,0.0780,1.0000,0.0000,881.0296,33.8437,1233.4987,140.0975,4052.4844,207.0347,0.9199,0.0289,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,Hybrid,5,0.2647,0.0367,0.4428,0.0610,1765.1863,73.2221,0.5320,0.0701,1.0000,0.0000,820.6971,62.3177,1093.7671,99.7164,3656.8601,286.2804,0.8911,0.0111,-0.2221,0.0000,0.0000
42,Tokyo_Large,generalize,TamAlwaysAccept,5,0.3151,0.0199,0.4864,0.0453,1766.3591,157.1802,0.4947,0.0493,1.0000,0.0000,831.3252,43.6887,1003.4102,100.2934,3764.7144,229.9840,0.9055,0.0190,0.0000,0.0000,0.0000
42,NewYork,generalize,MAPPO,5,0.1351,0.1063,0.7113,0.0867,1787.2035,285.3685,0.2944,0.1139,1.0000,0.0000,673.2142,151.9262,1157.3589,293.9521,3888.8464,609.0986,0.9724,0.0552,0.0000,0.0000,0.0000
42,NewYork,generalize,FaithfulMAPPER,5,0.3001,0.0451,0.5661,0.0786,1733.2314,280.2980,0.5272,0.0513,1.0000,0.0000,772.6868,114.3580,1064.8225,249.0756,3716.8899,564.7582,0.9476,0.0337,0.0000,0.0000,0.0000
42,NewYork,generalize,Hybrid,5,0.2673,0.0238,0.5330,0.0446,1696.1541,272.7301,0.5087,0.0413,1.0000,0.0000,777.8744,91.1027,1099.1697,120.2661,3484.8894,360.7415,0.8982,0.0338,-0.0444,0.0000,0.0000
42,NewYork,generalize,TamAlwaysAccept,5,0.3050,0.0197,0.5166,0.0509,1637.6697,97.8636,0.4604,0.0641,1.0000,0.0000,793.7765,57.4753,1002.4998,71.8173,3620.4734,279.4985,0.9120,0.0160,0.0000,0.0000,0.0000
42,Paris,generalize,MAPPO,5,0.3473,0.0994,0.8929,0.0514,1321.1477,140.8271,0.3559,0.0637,1.0000,0.0000,458.2198,40.3680,909.4671,141.7005,2455.8735,212.9857,0.9887,0.0225,0.0000,0.0000,0.0000
42,Paris,generalize,FaithfulMAPPER,5,0.4433,0.0505,0.8204,0.0739,1346.8000,58.8292,0.4739,0.0473,1.0001,0.0000,554.5097,38.9276,815.1083,55.2991,2479.8547,125.9018,0.8974,0.0576,0.0000,0.0000,0.0000
42,Paris,generalize,Hybrid,5,0.3766,0.0353,0.7692,0.0930,1270.9747,93.1676,0.5103,0.0575,1.0001,0.0001,550.8993,33.6111,774.5961,48.3586,2597.5024,123.5043,0.9382,0.0420,0.0554,0.0000,0.0000
42,Paris,generalize,TamAlwaysAccept,5,0.3514,0.0371,0.6933,0.0929,1342.1121,90.4035,0.5465,0.0248,1.0000,0.0000,567.2606,13.2724,882.4199,70.6481,2706.1802,106.5762,0.9541,0.0310,0.0000,0.0000,0.0000
42,London,generalize,MAPPO,5,0.2503,0.1220,0.8532,0.0476,1659.3141,232.0486,0.3150,0.0435,1.0000,0.0000,564.2962,71.4544,1151.6854,219.7169,3185.6245,429.9887,0.9900,0.0200,0.0000,0.0000,0.0000
42,London,generalize,FaithfulMAPPER,5,0.3377,0.0573,0.7615,0.0620,1502.7942,243.5569,0.4230,0.1016,1.0000,0.0000,649.0661,95.2252,1004.1301,171.4030,2905.2065,410.8382,0.8965,0.0443,0.0000,0.0000,0.0000
42,London,generalize,Hybrid,5,0.3663,0.0383,0.7292,0.0746,1525.1150,126.3246,0.4186,0.0453,1.0000,0.0000,677.4221,65.2867,983.6461,128.4796,3079.2700,302.7504,0.9094,0.0291,0.0119,0.0000,0.0000
42,London,generalize,TamAlwaysAccept,5,0.4102,0.0647,0.7065,0.0581,1409.3564,206.3864,0.5101,0.0514,1.0000,0.0000,693.3959,89.7329,874.7520,127.5599,3084.8323,355.7003,0.8919,0.0391,0.0000,0.0000,0.0000
